,mz,mzmin,mzmax,rt,rtmin,rtmax,npeaks,CRR,HCC,X20100607_LT_serum_and_plasma_NEG_41101,X20100607_LT_serum_and_plasma_NEG_42001,X20100607_LT_serum_and_plasma_NEG_42101,isotopes,adduct,pcgroup,two batch common,three batch common,B1 flg,B2 flg,B3 flg
711,591.3924599,591.3854759,591.4024617,446.469084,445.493998,447.4351594,372,254,118,920.3888437,1074.390077,1146.911153,[77][M]+,,55,1,0,1,1,0
712,592.2663523,592.2564857,592.2734319,281.2976397,278.6827385,282.9964743,344,233,111,323.8135124,271.0634127,328.094452,,,61,1,0,1,1,0
713,592.3616796,592.3570035,592.3660393,318.20011,316.1372037,318.7872461,373,255,118,1035.30645,1182.049047,1550.704189,,,101,1,0,1,1,0
714,592.3947281,592.3837748,592.403307,446.4359131,445.4813227,447.8323809,370,252,118,333.5518092,421.9969646,366.2502208,[77][M+1]+,,55,1,0,1,1,0
715,592.6671834,592.6538365,592.6736383,19.70957514,18.28887559,22.76762488,340,229,107,228.9637369,177.9976537,210.9980904,,,123,1,0,1,1,0
716,593.3666962,593.36,593.3734475,318.4606919,317.35464,329.7040745,373,255,118,385.051123,378.9280462,490.1102755,,,101,1,0,1,1,0
717,593.48,593.4637154,593.4835732,434.2505277,405.6855713,460.5424126,420,252,118,2597.58041,10520.11046,9557.022081,,,57,0,0,1,0,0
718,594.26,594.2537575,594.2676949,201.9100283,198.6319172,204.7479208,367,247,116,331.2166983,44.72619965,74.62970922,,,203,1,0,1,1,0
719,594.377399,594.3724036,594.3816888,344.7555395,344.1510056,345.7786352,373,255,118,1073.687563,1070.50261,1584.848783,[123][M]+,,113,1,0,1,1,0
720,594.4,594.3912514,594.4033329,392.7385113,389.0857955,395.4771612,372,254,118,193.2383511,140.0803572,236.7160908,,,288,1,0,1,1,0
721,594.6358038,594.6244333,594.643651,19.78960961,17.63337052,22.24631694,355,239,114,134.4508587,69.62020606,133.5203594,,,123,1,0,1,1,0
722,595.2880089,595.28,595.2936134,293.7854475,291.7150722,303.842932,369,249,118,1338.72245,872.0853738,1386.021808,[125][M]+,,117,1,0,1,1,0
723,595.3802632,595.3745104,595.3867764,344.7344698,343.2399919,346.1130547,376,254,118,389.3498605,380.586471,542.3390683,[123][M+1]+,,113,1,0,1,1,0
724,595.4133741,595.4038545,595.4231875,392.683737,390.6971278,395.4027366,366,249,117,299.4819487,230.2938948,302.2672961,,,289,1,0,1,1,0
725,595.4954619,595.4836658,595.5,448.9678128,431.9976372,452.7700027,359,244,109,1025.765866,1635.976118,1300.565363,,,63,0,0,1,0,0
726,595.7436376,595.7374426,595.7536136,130.939885,128.2558637,133.6246159,357,239,118,295.3909605,426.4132104,549.7410137,,,160,1,0,1,1,0
727,596.2912195,596.2838187,596.3,293.8574247,290.8592233,303.4725128,359,243,114,388.6995801,293.7633844,431.8132351,[125][M+1]+,,117,1,0,1,1,0
728,596.392021,596.3840675,596.4001769,378.3686739,376.8927263,380.8372174,371,253,118,163.6416227,336.6793985,625.1514187,,,44,1,0,1,1,0
729,597.3037448,597.2990649,597.313415,325.3920325,322.4736012,334.623665,371,254,117,1194.847121,962.1695832,1720.169008,,,147,1,0,1,1,0
730,598.7096455,598.7037336,598.7215178,19.35372495,18.42517749,21.06396559,349,229,97,248.1156,197.3055935,211.4889557,,,123,1,1,1,1,1
731,599.2462879,599.2337686,599.2533652,209.9717597,209.1565391,218.5347718,182,129,53,15.55568391,7.119012996,2.872500693,,,150,1,0,1,1,0
732,599.32,599.3157016,599.3266934,374.062872,371.2443174,381.3138297,374,255,118,2229.843681,818.2721917,2035.498039,,,320,0,0,1,0,0
733,599.5266864,599.52,599.5335588,392.3108014,391.052737,395.1964699,334,226,108,725.3693467,17.69196224,214.4152183,,,62,1,0,1,1,0
734,600.7066295,600.6944755,600.7135537,19.38937039,18.26699709,21.06054187,351,237,112,189.4239426,164.1561268,176.8161308,,,123,1,0,1,1,0
735,601.7678777,601.76,601.7734286,115.9184801,112.8595694,118.0428735,366,250,116,1490.763684,1170.310212,1753.144708,[36][M]2+,,19,1,0,1,1,0
736,602.2693856,602.2638617,602.28,115.878648,113.4586374,118.0428735,365,248,117,978.1767531,748.4404461,1074.270964,[36][M+1]2+,,19,1,0,1,1,0
737,602.7709821,602.7637006,602.78,115.8664744,112.8595694,118.400332,354,239,114,355.229921,286.8451647,412.8901359,[36][M+2]2+,,19,1,0,1,1,0
738,605.4056381,605.3977885,605.4114045,453.5633522,452.0138717,454.5637058,372,254,118,931.9591938,505.8502413,408.2187978,[92][M]+,,73,1,0,1,1,0
739,606.3018472,606.2950504,606.3078665,273.4361771,272.4513828,276.7198494,374,255,118,356.4438843,526.5619628,690.0708411,[55][M]+,,35,1,0,1,1,0
740,606.3262268,606.3159049,606.3334344,188.313211,186.8857843,190.3525801,355,243,112,499.4338501,429.1920072,299.9753842,,,78,1,0,1,1,0
741,606.4083008,606.4,606.4132858,453.5591494,452.0307086,455.5432735,370,252,118,345.2253677,181.1929397,148.2253697,[92][M+1]+,,73,1,0,1,1,0
742,607.3068115,607.2960258,607.3135697,273.0814381,271.1066489,275.5589041,358,243,115,85.0011504,125.9702273,212.6728026,[55][M+1]+,,35,1,0,1,1,0
743,608.3188118,608.3082167,608.3227404,299.2682138,289.0057962,302.9065599,470,255,118,1782.55179,1682.171602,1426.439356,[136][M]+,,149,1,0,1,1,0
744,608.3544406,608.3447546,608.363136,285.1562503,283.0303961,288.189392,373,254,118,369.4027597,430.9242655,581.5977343,,,13,1,0,1,1,0
745,608.7382084,608.7244089,608.7435079,19.1255218,17.63893441,21.04053097,358,245,113,133.8551483,19.58096751,73.76884864,,,123,1,0,1,1,0
746,609.3220037,609.3164945,609.3324524,299.3276893,288.9196149,302.9065599,406,255,118,520.1476566,500.4540958,439.1337149,[136][M+1]+,,149,1,0,1,1,0
747,609.5091016,609.4976684,609.5133071,371.0632405,370.4519727,372.0616468,370,252,118,4232.216044,497.4478552,2110.989526,[52][M]+,,31,1,0,1,1,0
748,610.2461728,610.2385875,610.2534064,273.1262152,271.6518004,274.4320323,358,243,115,142.7251465,109.8024163,225.9037079,,,35,1,0,1,1,0
749,610.3713266,610.3638031,610.38,307.6520417,305.5057687,310.5623249,374,255,118,437.8425745,459.3393436,622.6932522,,,14,1,0,1,1,0
750,610.5125619,610.5037125,610.5188897,371.0223272,370.077644,373.0294331,372,254,117,1774.937102,205.939229,918.4677321,[52][M+1]+,,31,1,0,1,1,0
751,610.7350283,610.72405,610.7433749,19.22011142,17.63893441,21.7667704,354,247,107,152.6203478,57.03530761,46.59013493,,,123,1,0,1,1,0
752,611.38,611.3759626,611.3932495,238.1848551,221.2174041,242.4049692,375,255,118,654.7369152,187.5672367,336.1831291,,,126,1,0,1,1,0
753,611.5123244,611.5037369,611.5202371,370.9198184,369.1947887,373.6524207,363,244,113,505.1554155,53.43093287,225.209034,[52][M+2]+,,31,1,0,1,1,0
754,612.2610645,612.2562569,612.2731205,298.7792734,288.4443096,302.2499599,385,255,118,867.2946652,553.7954352,845.4195405,,,207,1,0,1,1,0
755,612.3311374,612.3256513,612.339323,282.2319621,281.5488053,283.1664588,373,254,118,3674.037216,3726.62918,4550.106726,[66][M]+,,46,1,0,1,1,0
756,612.3872228,612.38,612.3934116,337.1311308,335.0388701,339.129407,369,252,117,423.8256923,534.7391614,743.7539351,,,11,1,0,1,1,0
757,612.7578182,612.7448148,612.7633642,115.8574344,113.670858,118.0428735,366,251,115,307.394522,128.6116313,291.7732588,,,19,1,0,1,1,0
758,613.3347374,613.3263964,613.341854,282.1936854,281.4717776,284.580175,372,254,118,1307.881416,1245.228608,1559.78405,[66][M+1]+,,46,1,0,1,1,0
759,613.3593368,613.3538118,613.3673902,199.4015669,178.853545,200.7025002,377,255,118,1024.381479,790.8594727,981.7736472,[45][M]+,,26,1,0,1,1,0
760,614.3460411,614.3385411,614.3530751,292.0349492,281.4741642,302.8216442,443,253,118,1024.525806,963.2102575,1161.993739,[116][M]+,,105,1,0,1,1,0
761,614.3632638,614.3569992,614.3719198,199.3334533,198.1178793,201.1883556,372,254,118,298.4730997,283.8442999,353.0947299,[45][M+1]+,,26,1,0,1,1,0
762,615.2440048,615.2363614,615.2536497,210.0057562,191.8129641,211.5331967,370,252,116,89.94282641,45.02404215,22.89529783,,,150,1,0,1,1,0
763,615.3509362,615.3438298,615.3620668,291.9517104,290.3054613,302.6009828,406,252,118,359.448061,322.1582737,378.0030059,[116][M+1]+,,105,1,0,1,1,0
764,616.3626766,616.3557742,616.3717456,311.8717086,291.8542521,312.8697293,376,255,118,555.0361987,449.206326,538.452549,[134][M]+,,142,1,0,1,1,0
765,616.5550764,616.5438585,616.5636304,21.47769675,18.91383864,23.46190481,362,248,113,26.7023373,55.96957329,58.56769781,,,66,1,0,1,1,0
766,617.3673176,617.3591671,617.3735571,311.8396442,309.3772153,312.8741046,359,244,115,176.7622804,132.0624523,152.4147458,[134][M+1]+,,142,1,0,1,1,0
767,617.7300079,617.7239473,617.74,145.8720548,143.01311,146.7836103,372,253,116,2244.938688,6348.326028,5611.145501,[88][M]2+,,69,1,0,1,1,0
768,618.2294512,618.2238829,618.2364481,145.9595836,142.8291156,147.2199496,371,254,117,2012.845541,5228.395924,4919.412552,[88][M+1]2+,,69,1,0,1,1,0
769,618.5518705,618.544493,618.5625942,21.4351381,20.5559141,25.23615731,372,253,117,81.34416177,67.98358208,104.0684854,,,66,1,0,1,1,0
770,618.7294103,618.7236585,618.74,146.0084345,142.9893517,147.2199496,372,254,118,978.1206495,2428.926565,2246.026008,[88][M+2]2+,,69,1,0,1,1,0
771,618.7702693,618.7639123,618.7835127,18.61450666,16.62738938,20.57601477,331,209,100,70.00670237,47.9131724,62.82562691,,,96,1,0,1,1,0
772,619.2301194,619.2238951,619.24,146.0560786,144.9921728,147.4000371,364,246,115,391.2947268,950.2408397,920.8334611,[88][M+3]2+,,69,1,0,1,1,0
773,619.2884467,619.28,619.2936205,294.4218286,292.4013408,305.2112227,373,250,116,2911.826721,1112.774195,1923.931952,[126][M]+,,117,1,0,1,1,0
774,619.7305382,619.723664,619.7432798,145.9776622,142.8528182,147.8710032,344,227,99,109.5858029,394.2418078,374.6381441,,,297,1,0,1,1,0
775,620.2931849,620.2842624,620.3026223,294.2592207,291.5630664,303.7797862,378,255,118,990.4746757,406.833886,630.5022495,[126][M+1]+,,117,1,0,1,1,0
776,620.3482056,620.3348957,620.3535801,317.9336569,313.9271856,319.9989212,331,221,106,96.94745816,60.56648866,157.784217,,,101,0,0,1,0,0
777,620.5485834,620.5376117,620.5536131,21.41892873,18.99915617,24.58293735,343,236,107,85.9907758,56.62110554,126.5873339,,,66,1,0,1,1,0
778,622.3303915,622.3237568,622.34,316.3187693,313.5437062,318.9403656,359,234,113,284.961497,431.3013877,675.6167352,,,59,1,0,1,1,0
779,622.546642,622.5356945,622.5535969,21.58925134,20.5559141,24.58293735,338,228,109,52.05860531,27.90580355,72.58262345,,,66,1,0,1,1,0
780,623.2867408,623.279498,623.2936126,124.2474538,120.8232719,127.311614,314,202,112,30.49976591,155.2865117,104.3353479,,[M-H]- 624.294,10,0,0,1,0,0
781,624.3388538,624.3275785,624.3435392,200.0818074,198.4697432,210.5027611,374,255,118,2699.12554,3110.273431,4005.348177,[46][M]+,,26,1,0,1,1,0
782,625.3445457,625.3380296,625.3531626,200.021298,198.4697432,207.6078568,368,249,118,1151.110903,1257.112831,1591.765282,[46][M+1]+,,26,1,0,1,1,0
783,627.3748482,627.3638093,627.38,210.8350389,199.9966177,213.3179152,387,255,118,2288.621402,698.7515272,683.2699861,[140][M]+,,192,1,0,1,1,0
784,627.5550471,627.5437626,627.5631464,412.7476972,408.5130683,416.1674999,359,244,115,342.9354944,27.3686598,217.9776633,,,43,1,0,1,1,0
785,628.2464241,628.2388632,628.2533333,212.0144321,208.1388462,217.379432,356,246,110,42.33601031,5.676966229,25.33365424,,,194,1,0,1,1,0
786,628.3779213,628.3665664,628.3834318,210.8062117,208.4755773,213.3781112,370,254,116,906.6853439,238.4426711,294.2050569,[140][M+1]+,,192,1,0,1,1,0
787,628.7191537,628.7141797,628.7243074,145.9326947,142.8291156,148.227734,373,255,118,235.3836413,519.3625291,473.9100943,[89][M]2+,,69,1,0,1,1,0
788,629.217951,629.2096622,629.2229691,146.1268392,142.5923475,149.5381249,372,254,118,271.9569935,472.7859854,445.6312845,[89][M+1]2+,,69,1,0,1,1,0
789,629.4539379,629.444,629.4628474,366.7116499,365.3707778,368.6044674,368,250,118,613.3439007,250.4293621,318.336242,,,64,0,0,1,0,0
790,629.7184021,629.7046154,629.7235742,146.2087879,143.4837958,148.1266483,369,253,116,127.4791024,228.7669766,186.6113096,[89][M+2]2+,,69,1,0,1,1,0
791,631.2411427,631.2356585,631.2464206,219.8537354,219.1598252,220.918635,374,255,118,1721.385171,940.4693889,986.1323318,[72][M]+,[M-H]- 632.249,49,1,0,1,1,0
792,632.2439649,632.2376918,632.2521047,219.8378666,212.707068,220.918635,373,254,118,619.8119671,368.0304631,391.1154035,[72][M+1]+,,49,1,0,1,1,0
793,632.3193974,632.3145822,632.3302128,285.6383468,277.1174589,288.6267583,388,255,118,1512.469393,1566.216226,2129.419179,[30][M]+,,13,1,0,1,1,0
794,633.2466878,633.2369981,633.2535194,219.79981,200.3444887,221.7564325,345,233,112,180.5402498,83.24038263,52.65933852,,,275,1,0,1,1,0
795,633.3234807,633.3186068,633.3321029,285.6841066,277.5656226,287.9479884,384,255,118,471.7266307,527.9746699,730.0827927,[30][M+1]+,,13,1,0,1,1,0
796,634.3343683,634.3249016,634.3387965,308.073484,299.8139663,312.5240309,375,255,118,1741.665272,2193.842629,2027.582722,,,228,1,0,1,1,0
797,635.3380626,635.3319631,635.3429588,308.07249,306.2775727,312.5240309,372,254,118,575.9695099,725.8040786,672.4299205,,,229,1,0,1,1,0
798,636.2614949,636.2563025,636.2713333,285.2535427,278.3296135,292.6482037,373,255,118,545.8240888,425.3135147,779.3593697,,,13,1,0,1,1,0
799,636.3501038,636.3452086,636.3623968,337.2994522,326.1128833,342.0395468,392,255,118,1890.768711,2607.998218,2753.985869,[25][M]+,,11,1,0,1,1,0
800,636.46,636.4540336,636.4657685,433.6839277,430.4003589,437.2388189,373,254,118,101.7562234,292.9629964,187.9321365,,,283,1,0,1,1,0
801,636.7013301,636.6945762,636.7120987,145.8667752,142.8528182,147.1427621,370,251,116,98.83658045,170.3212135,146.0018975,[90][M]2+,,69,1,0,1,1,0
802,636.825725,636.8145271,636.8336294,17.96549205,17.60349751,19.29548449,300,208,88,37.54080605,55.9108258,50.28416419,,,96,1,0,1,1,0
803,637.2017956,637.1947772,637.2133624,145.9467094,143.4449908,148.24184,369,252,115,82.93216109,162.5678087,162.3085104,[90][M+1]2+,,69,1,0,1,1,0
804,637.3535625,637.3457194,637.3597113,337.3207933,329.0455557,341.7483276,375,255,118,633.3509299,807.5853537,937.2473081,[25][M+1]+,,11,1,0,1,1,0
805,637.4312462,637.4238374,637.44,462.7898916,459.0388741,464.4199151,357,242,115,201.0801162,118.2194471,151.6213264,,,158,0,0,1,0,0
806,638.2769603,638.2641425,638.2828022,307.8906779,306.510365,311.2178902,371,254,117,590.4267259,440.2868607,705.7939101,,,14,1,0,1,1,0
807,639.5561766,639.544,639.5623629,406.0430739,402.3674907,413.2040281,372,254,118,2205.492554,167.4389376,1258.258272,[135][M]+,,148,1,0,1,1,0
808,640.2929733,640.2839299,640.2985229,337.2556267,327.8088815,340.7271299,376,255,118,555.1331398,374.4920802,804.4473347,,,11,1,0,1,1,0
809,640.5582293,640.544529,640.5636199,405.9743468,402.8615007,413.4697157,361,247,114,984.7081055,30.78816091,541.9717827,[135][M+1]+,,148,1,0,1,1,0
810,643.424774,643.4180409,643.4333402,371.5694354,369.6183042,375.0990779,371,253,118,380.5261598,279.7356978,376.7612903,,,31,1,0,1,1,0
811,645.2674767,645.26,645.2736188,124.2850842,120.8232719,126.7537498,304,199,105,4.641269879,88.95793887,95.58676659,,[M-2H+Na]- 624.294,10,0,0,1,0,0
812,645.3627293,645.3569722,645.3734657,435.5290716,432.2325343,438.6751715,366,250,116,13.56242755,44.61723779,28.45543563,,,60,0,0,1,0,0
813,646.4272511,646.42,646.4333415,400.7474022,399.5935941,404.4594917,371,253,118,828.2017546,806.8635418,1049.795759,,,25,1,0,1,1,0
814,646.8561874,646.8449439,646.8634405,17.92671558,17.0963718,21.4638273,358,243,115,35.87559976,66.70725371,50.12180576,,,96,1,0,1,1,0
815,647.4413567,647.4339491,647.4529654,400.8690981,399.0757419,403.8075955,375,250,117,611.9266717,401.4287774,842.5293135,[44][M]+,,25,1,0,1,1,0
816,648.4455667,648.4341472,648.4533939,400.7547725,398.6371992,403.6786277,353,240,111,227.3442809,242.099267,321.6487989,[44][M+1]+,,25,1,0,1,1,0
817,648.6352115,648.6242319,648.642896,19.73796275,18.28887559,21.13113994,368,251,116,156.9873704,138.1636867,139.5550118,,,123,1,0,1,1,0
818,649.2072426,649.2,649.2136182,82.98617706,80.21039691,84.35703092,323,222,101,39.63540598,155.9768842,196.3846984,,,48,0,0,1,0,0
819,653.2234388,653.2150812,653.2332195,219.8085758,218.192794,220.9345822,369,252,115,114.9220128,64.55373492,123.4149015,,[M-2H+Na]- 632.249,49,1,0,1,1,0
820,653.257388,653.2457627,653.2634943,132.3695661,128.9088104,135.5793657,371,253,118,2281.630149,2611.677994,3247.784632,[99][M]2+,,87,1,0,1,1,0
821,653.3001286,653.298535,653.3134504,369.9677982,352.2514196,389.9800612,413,254,117,9274.074511,4171.790239,9786.037511,,,98,0,0,1,0,0
822,653.7591568,653.752296,653.7636533,132.3489889,128.9088104,133.1355006,373,255,118,1588.033948,1746.067295,2186.401872,[99][M+1]2+,,87,1,0,1,1,0
823,654.26,654.2539838,654.2671743,132.2734519,128.8745406,133.6921375,374,254,117,672.4854953,725.1212847,895.416541,[99][M+2]2+,,87,1,0,1,1,0
824,655.1482308,655.1438177,655.1592999,256.3343868,255.1184909,257.126154,361,247,114,105.0152418,134.7270093,299.5455356,,,163,1,0,1,1,0
825,655.2253174,655.2176934,655.233527,83.12954791,80.3661594,86.17743189,340,226,114,23.34105523,158.6316662,244.8419749,,,272,0,0,1,0,0
826,655.4213539,655.4156011,655.4262623,376.2557857,374.3441234,377.3937657,374,255,118,3287.829953,2234.48349,4828.662915,[122][M]+,,110,1,0,1,1,0
827,656.3171403,656.3053939,656.323435,284.4651116,278.0310215,287.6167062,371,251,118,672.8372398,470.082718,607.9937006,,,227,1,0,1,1,0
828,656.4253162,656.4186567,656.4336468,376.2357754,374.9428311,378.9277372,370,252,118,1389.080119,971.8406226,2236.294627,[122][M+1]+,,110,1,0,1,1,0
829,656.8853235,656.8763399,656.8920161,17.36368532,16.96088092,18.35168114,372,254,118,197.290102,266.2778484,267.1867801,[111][M]+,,96,1,0,1,1,0
830,657.4292019,657.4237311,657.44,376.0984884,374.1653905,377.8286072,337,228,107,390.0940149,225.3787195,539.5644484,[122][M+2]+,,110,1,0,1,1,0
831,657.8900743,657.8836789,657.9020719,17.93784693,16.97772567,18.29735898,177,117,60,18.86833174,26.39235589,32.77597652,[111][M+1]+,,96,1,0,1,1,0
832,659.3773491,659.3645874,659.3836183,446.3909778,444.8457199,448.3171892,368,251,117,80.01063305,118.8722157,79.22969959,[78][M]+,,55,1,0,1,1,0
833,660.382107,660.3748998,660.3935087,446.3011043,444.6489764,448.0762635,369,247,118,42.67324425,35.29912473,41.5856642,[78][M+1]+,,55,0,0,1,0,0
834,661.2449414,661.2376142,661.2499894,137.5560647,135.3737046,138.356511,372,254,118,1417.30856,1026.637617,970.1613012,[97][M]2+,,86,1,0,1,1,0
835,661.7445416,661.7379683,661.7510192,137.6590444,134.556454,139.7855585,371,254,117,1257.141414,869.1526153,851.7901549,[97][M+1]2+,,86,1,0,1,1,0
836,662.2446263,662.234622,662.2521149,137.6684771,135.4449933,140.4063049,370,252,117,651.9748884,479.8573018,438.645051,[97][M+2]2+,,86,1,0,1,1,0
837,662.7453967,662.7355794,662.7532071,137.6777803,134.556454,140.564674,359,245,113,241.124979,178.5209882,167.5062962,[97][M+3]2+,,86,1,0,1,1,0
838,663.2298292,663.2237564,663.2410339,217.3228938,215.3619631,223.5268638,365,247,116,62.30886195,47.77003978,55.70124879,,,319,1,0,1,1,0
839,664.2473028,664.2383971,664.2535221,132.2713348,129.5223357,133.6921375,338,231,107,467.8308312,339.0902062,519.1710321,,,87,1,0,1,1,0
840,664.4177182,664.4040673,664.4232302,329.3166177,326.4412384,332.5056525,359,247,112,79.52198421,414.4275359,405.4138753,,,127,0,0,1,0,0
841,670.288218,670.2787375,670.2935382,299.1588432,289.3703487,302.7607453,416,253,115,309.4248951,261.4784104,256.7918029,,,149,1,0,1,1,0
842,671.268845,671.2637086,671.28,378.3392824,376.735321,379.6141203,350,239,110,533.1123617,175.6478502,346.6737013,,,44,1,0,1,1,0
843,672.2344429,672.2238462,672.24,137.2707942,132.7836128,138.6932119,370,254,115,295.2846757,243.0527226,325.6888968,[98][M]2+,,86,1,0,1,1,0
844,672.7343314,672.724,672.741085,137.5976611,134.6825134,139.8051138,369,254,115,250.7535362,181.9321419,227.2223198,[98][M+1]2+,,86,1,0,1,1,0
845,673.7938184,673.78375,673.8007858,116.423428,113.5061237,118.697124,358,245,113,251.7488998,258.5520472,311.7651166,,,333,1,0,1,1,0
846,676.3066834,676.2973186,676.3135622,300.5119617,289.3880575,303.6415849,386,243,113,134.2337621,144.1272809,132.0229571,,,185,0,0,1,0,0
847,676.5109443,676.5037476,676.5226337,21.51719741,20.5559141,24.02350017,347,232,111,33.97009652,27.33982355,80.29786571,,,66,1,0,1,1,0
848,677.4537924,677.4439077,677.4621798,360.7744614,358.3587703,363.980376,344,232,111,705.6806632,278.6759197,387.461412,,,36,0,0,1,0,0
849,678.5068758,678.4959423,678.5135014,21.41975523,20.29903366,23.88937003,327,222,105,56.63143328,26.86224011,68.58712826,,,66,1,0,1,1,0
850,680.3154271,680.3037242,680.323094,281.8537023,278.0073254,283.6269635,357,242,115,172.3596634,152.5513189,164.2455543,,,46,0,0,1,0,0
851,680.5063575,680.4946283,680.5135388,21.6031235,18.60553049,25.30391412,336,221,109,48.51335575,49.95703242,48.32114057,,,66,1,0,1,1,0
852,681.2980319,681.2840021,681.3035206,378.5055796,377.6909958,388.0535766,374,252,117,13720.83295,7201.750551,15067.59291,[63][M]+,,44,1,0,1,1,0
853,682.30084,682.2936957,682.3077651,378.4922096,377.2425015,380.2372785,379,255,118,5372.976883,2823.689613,6458.509035,[63][M+1]+,,44,1,0,1,1,0
854,683.3039401,683.2943276,683.3135186,378.391908,376.9032385,380.4284789,376,253,116,1054.795843,776.5540154,1482.229303,[63][M+2]+,,44,1,0,1,1,0
855,691.3969879,691.3861538,691.4032923,375.9427382,374.6685711,378.7174445,368,251,117,206.2541661,204.7056164,325.1596803,,,110,1,0,1,1,0
856,691.5037614,691.4964961,691.5132393,417.7231418,415.6073442,418.9597546,370,253,117,309.9513676,300.4978531,530.4017065,[124][M]+,,116,1,0,1,1,0
857,692.5063141,692.4962363,692.5133942,417.6317213,415.8756604,419.0442637,355,241,114,127.6656277,91.18426004,221.0527566,[124][M+1]+,,116,1,0,1,1,0
858,694.2886851,694.2802497,694.2935126,285.6495178,277.6409757,287.8048817,364,249,112,244.2689513,235.8930956,243.5671129,,,13,1,0,1,1,0
859,694.4309267,694.4241629,694.4381241,354.7928417,353.3445742,362.3269333,367,251,115,284.2299009,652.1675144,753.000964,[80][M]+,,58,1,0,1,1,0
860,695.4336716,695.4239578,695.44,354.7806405,353.2324004,356.3846868,369,254,115,103.0304137,273.3479221,341.8995282,[80][M+1]+,,58,0,0,1,0,0
861,696.3044112,696.2959146,696.3114954,308.0595249,305.2672111,312.5240309,372,254,118,313.1763006,348.6484021,347.8206924,,,230,1,0,1,1,0
862,696.7634561,696.7565042,696.7726316,141.6146173,140.2277652,143.0055591,369,252,117,5481.580761,5306.121433,6277.278644,,,71,1,0,1,1,0
863,697.26,697.2536565,697.2685463,142.2262838,141.0013609,144.9921728,370,246,113,6453.685666,6818.532078,7692.317866,,,71,1,0,1,1,0
864,697.759372,697.746,697.7635605,142.6726789,140.5832378,143.8385021,354,241,113,3685.890723,3968.776138,4512.056902,[94][M]2+,,79,1,0,1,1,0
865,698.2588356,698.2487957,698.2636292,142.7208616,141.0863104,146.2941348,351,235,116,1537.134422,1686.669243,1943.482539,[94][M+1]2+,,79,1,0,1,1,0
866,698.3201168,698.313755,698.3285361,337.2758462,335.2678045,341.7483276,380,255,118,330.7960011,392.2522591,440.3078201,,,11,1,0,1,1,0
867,698.7576041,698.7443243,698.7636333,142.6870144,139.1377741,143.9479603,338,226,112,616.9126117,720.0477211,797.38495,[94][M+2]2+,,79,0,0,1,0,0
868,701.4272927,701.4191894,701.4332738,376.2577629,374.5564004,379.579499,358,245,113,1032.852466,752.7064446,1429.248927,,,110,1,0,1,1,0
869,702.3228569,702.3146966,702.3302419,308.7496829,304.9901471,313.1821036,374,255,118,274.3189802,314.5016158,241.883639,,,325,1,0,1,1,0
870,704.3375222,704.3269565,704.3433914,337.6407411,334.2010106,342.4421972,364,248,116,265.5851459,348.7274173,307.689128,,,224,1,0,1,1,0
871,704.8179055,704.8038868,704.8236286,17.93297547,15.09913489,21.4638273,315,215,100,39.47533869,39.06033363,29.77174995,,,96,1,0,1,1,0
872,705.5163612,705.5041569,705.5235815,435.3762135,433.073012,438.7228511,362,246,116,284.6602307,103.622644,206.1125142,,,57,1,0,1,1,0
873,707.7540112,707.7441255,707.76,141.5986732,138.9163157,144.2981423,364,247,117,794.1744211,426.5437438,693.3326883,,,71,1,0,1,1,0
874,708.2506864,708.2436869,708.26,142.1771541,139.9285273,143.8843514,367,247,115,897.0475942,563.3119979,872.7435415,,,71,1,0,1,1,0
875,708.7505956,708.7438113,708.76,142.5457936,139.1103099,143.6433813,352,238,106,489.1590585,325.952462,537.5562492,,,79,1,0,1,1,0
876,714.8439516,714.8339213,714.8535489,17.92671558,15.03200736,19.5100052,360,238,116,31.22408325,31.59211145,21.85566346,,,96,1,0,1,1,0
877,716.2334122,716.223678,716.2430746,142.0219943,139.5072879,145.4460146,357,240,117,287.76197,217.6798843,304.32586,,,301,1,0,1,1,0
878,716.437415,716.42375,716.4432358,228.7748727,226.3086068,229.7764274,357,246,111,109.3723835,116.7629058,126.8968933,,,120,1,0,1,1,0
879,717.5203036,717.5153397,717.5254264,424.7287023,423.2554118,426.3935119,373,255,118,1572.246472,987.2179514,1865.020432,[96][M]+,,83,1,0,1,1,0
880,718.5230203,718.51548,718.5332575,424.7197961,423.3369608,429.4963948,371,252,118,691.1388916,432.8263247,837.3338966,[96][M+1]+,,83,1,0,1,1,0
881,719.5372474,719.5245604,719.543647,452.5154668,451.5021995,462.2191378,379,255,118,11918.04102,2907.844581,6876.893701,[48][M]+,,30,1,0,1,1,0
882,719.9922258,719.9865307,719.9979793,139.6477649,138.9882182,140.5419702,373,255,118,748.0031972,402.1738505,685.523505,[9][M]+,,1,1,0,1,1,0
883,720.5390354,720.5250109,720.5433198,452.4893934,450.9190441,453.3870666,372,254,118,5433.173858,1244.815566,3001.156295,[48][M+1]+,,30,1,0,1,1,0
884,720.9948041,720.985871,721.0016877,139.6265281,137.835763,141.9194895,373,255,118,242.1034357,148.0478372,217.1375822,[9][M+1]+,,1,1,0,1,1,0
885,721.5412329,721.534823,721.5536314,452.4577241,448.8312344,462.9039962,386,254,118,1433.184077,337.052808,867.1032328,[48][M+2]+,,30,1,0,1,1,0
